Care_Category,Care_Category_Specific,Care_Category_Speciality,Name,Unit,F_Address,Postal_Code,LATITUDE,LONGITUDE
Grocery_Centric,Grocer_ConvenienceStore,NA,On The Run,NA,"799 Barton Street East,Hamilton,ON",L8L3B2,43.2547445,-79.8288256
Grocery_Centric,Grocer_ConvenienceStore,NA,Paradise Market,NA,"1160 Upper Paradise Road ,Hamilton,ON",NA,43.2102252,-79.9223143
Grocery_Centric,Grocer_ConvenienceStore,NA,Parkdale Convenience Store,NA,"634 Parkdale Avenue North,Hamilton,ON",L8H5Z3,43.2535617,-79.7846771
Grocery_Centric,Grocer_ConvenienceStore,NA,Min-A-Mart,NA,"180 James Street South,Hamilton,ON",L8P4V1,43.2511981,-79.8716871
Grocery_Centric,Grocer_ConvenienceStore,NA,Payless Convenience,NA,"146 Kenilworth Avenue North,Hamilton,ON",L8H4R8,43.2446991,-79.8079084
Grocery_Centric,Grocer_ConvenienceStore,NA,Perveen Inc,NA,"180 Queen Street South,Hamilton,ON",L8P3S7,43.2488332,-79.8830139
Grocery_Centric,Grocer_ConvenienceStore,NA,Peter's Convenience,2,"1050 Upper Gage Avenue ,Hamilton,ON",L8V5B7,43.2119847,-79.8460248
Grocery_Centric,Grocer_ConvenienceStore,NA,Petro-Canada,NA,"1366 Main Street East,Hamilton,ON",L8K1B7,43.2405612,-79.8111385
Grocery_Centric,Grocer_ConvenienceStore,NA,Petro-Canada,NA,"1464 Hiway 6 N  ,Hamilton,ON",L8N2Z7,43.3768323,-80.00474668
Grocery_Centric,Grocer_ConvenienceStore,NA,Petro-Canada,NA,"2711 Barton Street East,Hamilton,ON",L8E2J5,43.2338507,-79.7465189
Grocery_Centric,Grocer_ConvenienceStore,NA,Petro-Canada,NA,"564 Barton Street East,Hamilton,ON",L8L2Z3,43.2578045,-79.8415897
Grocery_Centric,Grocer_ConvenienceStore,NA,Petro-Canada,NA,"813 Upper James Street ,Hamilton,ON",L9C3A3,43.2285767,-79.8815722
Grocery_Centric,Grocer_ConvenienceStore,NA,Petro-Pass Truck Stop,NA,"740 Parkdale Avenue North,Hamilton,ON",L8H3Y2,43.2448125,-79.7883645
Grocery_Centric,Grocer_ConvenienceStore,NA,Phone & Ipad Repair Ctr,NA,"412 Wilson Street East,Hamilton,ON",L9G2C3,43.22894725,-79.97499675
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"1180 Wilson Street West,Hamilton,ON",L9G3K9,43.1958836,-80.021174
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,1,"919 Upper Paradise Road ,Hamilton,ON",L9B2M9,43.2182553,-79.9183684
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"1092 Hiway 6 N  ,Hamilton,ON",L8N2Z7,43.35220071,-79.97150376
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"1160 Fennell Avenue East,Hamilton,ON",L8T1S5,43.2250201,-79.8276015
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,119,"610 King Street West,Hamilton,ON",L8P1C2,43.2621214,-79.8863628
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"1489 Hiway 6 N  ,Hamilton,ON",L8N2Z7,43.37729384,-80.00671481
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"1551 Main Street West,Hamilton,ON",L8S1E2,43.2574066,-79.926744
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"1594 Barton Street East,Hamilton,ON",L8H2X9,43.2463767,-79.795194
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"160 John Street South,Hamilton,ON",L8N2C4,43.252115,-79.8684027
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"1800 Burlington Street East,Hamilton,ON",L8H3L4,43.25667681,-79.78787633
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"1822 Upper James Street ,Hamilton,ON",L9B1K9,43.1960877,-79.8965696
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"315 Centennial Parkway North,Hamilton,ON",L8E2X3,43.2395494,-79.7595249
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"439 Mohawk Road West,Hamilton,ON",L9C1X3,43.2311963,-79.9019927
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"545 Woodward Avenue ,Hamilton,ON",L8H6P2,43.2476905,-79.7769466
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"603 King Street East,Hamilton,ON",L8N1E4,43.2524995,-79.8506286
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"711 Queenston Road ,Hamilton,ON",L8G1A1,43.22977425,-79.7709232
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,77,"386 Upper Gage Avenue ,Hamilton,ON",L8V4H9,43.2346747,-79.8365016
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"859 Upper James Street ,Hamilton,ON",L9C3A3,43.2271017,-79.88219585
Grocery_Centric,Grocer_ConvenienceStore,NA,Pioneer,NA,"927 Rymal Road East,Hamilton,ON",L8W3M2,43.1926203,-79.85161493
Grocery_Centric,Grocer_ConvenienceStore,NA,Q Stop Convenience,1,"140 King Street East,Hamilton,ON",L8N1B2,43.2670882,-79.9428806
Grocery_Centric,Grocer_ConvenienceStore,NA,Qstop Convenience,NA,"1 Wilson Street ,Hamilton,ON",L8R1C4,43.2593524,-79.8666833
Grocery_Centric,Grocer_ConvenienceStore,NA,Queensdale Convenience,NA,"953 Queensdale Avenue East,Hamilton,ON",L8T1H5,43.2325318,-79.8368242
Grocery_Centric,Grocer_ConvenienceStore,NA,R & K Retail Store LTD,NA,"44 Francis Street ,Hamilton,ON",L8L3V3,43.2651291,-79.8467211
Grocery_Centric,Grocer_ConvenienceStore,NA,Radsan Convenience,1,"11 Strathcona Avenue North,Hamilton,ON",L8R3B8,43.26169132,-79.88531712
Grocery_Centric,Grocer_ConvenienceStore,NA,Rainbow Esso,NA,"2808 King Street East,Hamilton,ON",L8G1J5,43.2198057,-79.7721989
Grocery_Centric,Grocer_ConvenienceStore,NA,Rick's Convenience LTD,22,"625 Greenhill Avenue ,Hamilton,ON",L8K5W9,43.21023195,-79.78626089
Grocery_Centric,Grocer_ConvenienceStore,NA,Royal Convenience Store,NA,"524 Main Street East,Hamilton,ON",L8M1J1,43.2500551,-79.8496043
Grocery_Centric,Grocer_ConvenienceStore,NA,Select Convenience,NA,"54 Queen Street South,Hamilton,ON",L8P3R5,43.2578857,-79.8795409
Grocery_Centric,Grocer_ConvenienceStore,NA,Select Food Mart,NA,"303 York Boulevard ,Hamilton,ON",L8R3K5,43.2628548,-79.877658
Grocery_Centric,Grocer_ConvenienceStore,NA,Shell Select,NA,"10 Legend Court ,Hamilton,ON",L9K1J3,43.2266492,-79.9482805
Grocery_Centric,Grocer_ConvenienceStore,NA,Snack Express,NA,"1363 Hiway 6 N  ,Hamilton,ON",L8N2Z7,43.36896966,-79.9957786
Grocery_Centric,Grocer_ConvenienceStore,NA,Stadium Esso,NA,"799 Barton Street East,Hamilton,ON",L8L3B2,43.2547445,-79.8288256
Grocery_Centric,Grocer_ConvenienceStore,NA,Sunrise Convenience,11,"134 Ottawa Street North,Hamilton,ON",L8H3Z3,43.2462382,-79.8180551
Grocery_Centric,Grocer_ConvenienceStore,NA,Tabby's Variety,NA,"437 King Street West,Hamilton,ON",L8P1B8,43.2663033,-79.9555592
Grocery_Centric,Grocer_ConvenienceStore,NA,Tops Discount Foods,3,"3-969 Upper Ottawa Street St,Hamilton,ON",L8T4V9,43.21006683,-79.8352391
Grocery_Centric,Grocer_ConvenienceStore,NA,Town Convenience,NA,"212 John Street South,Hamilton,ON",L8N2C8,43.2505344,-79.8690223
Grocery_Centric,Grocer_ConvenienceStore,NA,Transit Shops,4383,"2 King Street West,Hamilton,ON",L8P1A1,43.2584366,-79.8727588
Grocery_Centric,Grocer_ConvenienceStore,NA,Upper Wentworth Convenience,77,"1216 Upper Wentworth Street ,Hamilton,ON",L9A4W2,43.210053,-79.8677882
Grocery_Centric,Grocer_ConvenienceStore,NA,Vivos Web Inc,1600,"21 King Street West,Hamilton,ON",L8P4W7,43.2567921,-79.8701083
Grocery_Centric,Grocer_ConvenienceStore,NA,Water Convenience,NA,"2138 King Street East,Hamilton,ON",L8K1W6,43.2308479,-79.8016439
Grocery_Centric,Grocer_ConvenienceStore,NA,Welcone Mart,NA,"890 Barton Street East,Hamilton,ON",L8L3B9,43.2536981,-79.8259904
Grocery_Centric,Grocer_ConvenienceStore,NA,Wellington Variety,105,"125 Wellington Street North,Hamilton,ON",L8R3J4,43.25694975,-79.85822787
Grocery_Centric,Grocer_ConvenienceStore,NA,Won Kyon Shin 365 Convenience,NA,"981 King Street East,Hamilton,ON",L8M1C6,43.2512758,-79.8349772
Grocery_Centric,Grocer_ConvenienceStore,NA,Your Choice Variety,NA,"11 Hatton Drive ,Hamilton,ON",L9G2H5,43.20661084,-79.98336061
Grocery_Centric,Grocer_ConvenienceStore,NA,Best Convenience,NA,"39 William Street ,Hamilton,ON",L8R1A1,43.26052305,-79.84639562
Grocery_Centric,Grocer_ConvenienceStore,NA,Big Bear,NA,"417 Aberdeen Avenue ,Hamilton,ON",L8P2S1,43.2508641,-79.8926757
Grocery_Centric,Grocer_ConvenienceStore,NA,Big Bear Food Mart,NA,"1393 Upper Gage Avenue,Hamilton,ON",L8W1E6,43.2012574,-79.8502904
Grocery_Centric,Grocer_ConvenienceStore,NA,Big Bear Food Mart,NA,"2579 King Street East,Hamilton,ON",L8K1Y4,43.223755,-79.7837308
Grocery_Centric,Grocer_ConvenienceStore,NA,Big Bee Convenience & Foodmart,4,"558 Upper Gage Avenue,Hamilton,ON",L8V4J6,43.2286747,-79.8389177
Grocery_Centric,Grocer_ConvenienceStore,NA,Big Bee Convenience & Foodmart,NA,"25,Sep Redmond Drive ,Hamilton,ON",L8W3K7,43.20632707,-79.86449609
Grocery_Centric,Grocer_ConvenienceStore,NA,Gas Rite Variety,NA,"1294 Hwy 6 N  ,Hamilton,ON",L8N2Z7,43.36534867,-79.98952027
Grocery_Centric,Grocer_ConvenienceStore,NA,Select Food Mart,NA,"303 York Boulevard,Hamilton,ON",L8R3K5,43.2628548,-79.877658
Grocery_Centric,Grocer_ConvenienceStore,NA,Shell Canada,NA,"1580 Main Street West,Hamilton,ON",L8S1E9,43.2576239,-79.9282102
Grocery_Centric,Grocer_ConvenienceStore,NA,Good Convenience Mart,NA,"128 Dundurn Street North,Hamilton,ON",L8R3E8,43.2664849,-79.8859306
Grocery_Centric,Grocer_Retail,NA,Africco Global Food-Beauty Mkt,NA,"1428 Main Street East,Hamilton,ON",L8EL8E,43.24015278,-79.8092588
Grocery_Centric,Grocer_Retail,NA,Afrocan Food Market,NA,"454 King Street East,Hamilton,ON",L8N1C8,43.2527792,-79.8553697
Grocery_Centric,Grocer_Retail,NA,Afrocan Foods,16-18,"1439 Upper Ottawa Street ,Hamilton,ON",L8W3S6,43.1966047,-79.84139747
Grocery_Centric,Grocer_Retail,NA,Al-Amin Grocery & Halal Meat,NA,"295 James Street North,Hamilton,ON",L8R2L4,43.26386575,-79.86615686
Grocery_Centric,Grocer_Retail,NA,Alamal Halal Meat,NA,"90 Victoria Avenue North,Hamilton,ON",L8L5E5,43.2559027,-79.8553868
Grocery_Centric,Grocer_Retail,NA,Almanar Food Market,NA,"388 Concession Street ,Hamilton,ON",L9A1B7,43.2426537,-79.8593921
Grocery_Centric,Grocer_Retail,NA,Asian Market,NA,"2 King Street West,Hamilton,ON",L8P1A1,43.2584366,-79.8727588
Grocery_Centric,Grocer_Retail,NA,Au Pays Afro-Carribbean Store,3,"581 Main Street East,Hamilton,ON",L8M1H9,43.2497913,-79.8474563
Grocery_Centric,Grocer_Retail,NA,B & T Food,NA,"103 Queen Street North,Hamilton,ON",L8R2V5,43.262458,-79.877875
Grocery_Centric,Grocer_Retail,NA,Becker's,NA,"564 Barton Street East,Hamilton,ON",L8L2Z3,43.2578045,-79.8415897
Grocery_Centric,Grocer_Retail,NA,Beckey's Grocery Shoppe,NA,"445 Ferguson Avenue North,Hamilton,ON",L8L4Z1,43.2679535,-79.8558841
Grocery_Centric,Grocer_Retail,NA,Bosnian Specialties,2,"2-298 Grays Road ,Hamilton,ON",L8E1V5,43.2367374,-79.7383913
Grocery_Centric,Grocer_Retail,NA,Bulkbarn,NA,"1187 Barton Street East,Hamilton,ON",L8H2V4,43.2596157,-79.8478733
Grocery_Centric,Grocer_Retail,NA,Bulkbarn,NA,"1400 Upper James Street ,Hamilton,ON",L9B1K3,43.21087866,-79.88949487
Grocery_Centric,Grocer_Retail,NA,Bulkbarn,NA,"659 Upper James Street ,Hamilton,ON",L9C5R8,43.23670805,-79.87768145
Grocery_Centric,Grocer_Retail,NA,Compton & Greenland Fine Foods,NA,",Hamilton,ON",L8EL8E,43.2560802,-79.8728583
Grocery_Centric,Grocer_Retail,NA,Costco Wholesale,NA,"100 Legend Court ,Hamilton,ON",L9K1J3,43.2290196,-79.9478762
Grocery_Centric,Grocer_Retail,NA,Direct To Home Grocers,NA,"499 King Street East,Hamilton,ON",L8N1E1,43.2530877,-79.8537947
Grocery_Centric,Grocer_Retail,NA,Diva Supermarket,NA,"2493 Barton Street East,Hamilton,ON",L8E2X1,43.23650348,-79.75846196
Grocery_Centric,Grocer_Retail,NA,Duarte Supermarket,NA,"417 Barton Street East,Hamilton,ON",L8L2Y4,43.2597239,-79.8477549
Grocery_Centric,Grocer_Retail,NA,Eastern Food Market,NA,"1004 Upper Wentworth Street ,Hamilton,ON",L9A4V9,43.2171784,-79.8656207
Grocery_Centric,Grocer_Retail,NA,Food 4 Kids,NA,"407 Whitney Avenue ,Hamilton,ON",L8S2H6,43.252045,-79.9350022
Grocery_Centric,Grocer_Retail,NA,Food Basics,NA,"71 Wilson Street West,Hamilton,ON",L9G1N1,43.2171303,-79.9903975
Grocery_Centric,Grocer_Retail,NA,Food Basics,NA,"135 Barton Street East,Hamilton,ON",L8L8A8,43.262918,-79.8604876
Grocery_Centric,Grocer_Retail,NA,Food Basics,NA,"2500 Barton Street East,Hamilton,ON",L8E4A2,43.2366691,-79.7603033
Grocery_Centric,Grocer_Retail,NA,Food Basics,NA,"640 Mohawk Road West,Hamilton,ON",L9C1X6,43.2334662,-79.9086134
Grocery_Centric,Grocer_Retail,NA,Food Basics,NA,"724 Mohawk Road East,Hamilton,ON",L8T2P8,43.2185877,-79.8413785
Grocery_Centric,Grocer_Retail,NA,Food Basics,NA,"751 Upper James James St,Hamilton,ON",L9C3A1,43.2298848,-79.8810007
Grocery_Centric,Grocer_Retail,NA,Food Basics,NA,"845 King Street West,Hamilton,ON",L8S1K4,43.262646,-79.899495
Grocery_Centric,Grocer_Retail,NA,Food Basics,906,"505 Rymal Road East,Hamilton,ON",L8W3X1,43.1976636,-79.8728831
Grocery_Centric,Grocer_Retail,NA,Food Town James St Deliveries,NA,"163 James Street South,Hamilton,ON",L8P3A3,43.2519027,-79.8709985
Grocery_Centric,Grocer_Retail,NA,Fortinos,NA,"54 Wilson Street West,Hamilton,ON",L9G3T8,43.2151524,-79.9902503
Grocery_Centric,Grocer_Retail,NA,Fortinos,NA,"1550 Upper James James St,Hamilton,ON",L9B2L6,43.2052169,-79.8953837
Grocery_Centric,Grocer_Retail,NA,Fortinos,NA,"1579 Main Street West,Hamilton,ON",L8S1E6,43.2553011,-79.92885885
Grocery_Centric,Grocer_Retail,NA,Fortinos,NA,"50 Dundurn Street South,Hamilton,ON",L8P4W3,43.2616844,-79.8895955
Grocery_Centric,Grocer_Retail,NA,Fortinos,NA,"65 Mall Road ,Hamilton,ON",L8V5B8,43.2204891,-79.8608744
Grocery_Centric,Grocer_Retail,NA,Franco's No Frills,1,"640 Queenston Road ,Hamilton,ON",L8K1K2,43.2299324,-79.7741619
Grocery_Centric,Grocer_Retail,NA,Franco's No Frills,NA,"435 Main Street East,Hamilton,ON",L8N1K1,43.25181505,-79.85236964
Grocery_Centric,Grocer_Retail,NA,Frank Longo & Brothers Sprmrkt,NA,"525 Concession Street ,Hamilton,ON",L8V1A7,43.2413495,-79.8530707
Grocery_Centric,Grocer_Retail,NA,Fresh Co,NA,"1565 Barton Street East,Hamilton,ON",L8H2Y3,43.2466815,-79.7953142
Grocery_Centric,Grocer_Retail,NA,Fresh Co,NA,"601 Upper Gage Avenue ,Hamilton,ON",L8V4J7,43.2271192,-79.8392285
Grocery_Centric,Grocer_Retail,NA,Fresh Co,NA,"700 Queenston Road ,Hamilton,ON",L8G1A3,43.22946038,-79.7718115
Grocery_Centric,Grocer_Retail,NA,Fresh Co,NA,"869 Barton Street East,Hamilton,ON",L8L3B4,43.2542097,-79.8268529
Grocery_Centric,Grocer_Retail,NA,Fresh Co,NA,"905 Rymal Road East,Hamilton,ON",L8W3M2,43.1930934,-79.8522329
Grocery_Centric,Grocer_Retail,NA,Giant Tiger,3,"120 Portia Drive ,Hamilton,ON",L9G0G1,43.19939005,-80.02153387
Grocery_Centric,Grocer_Retail,NA,Giant Tiger,NA,"1211 Barton Street East,Hamilton,ON",L8H2V4,43.25055724,-79.81152298
Grocery_Centric,Grocer_Retail,NA,Giant Tiger,NA,"33 Cannon Street East,Hamilton,ON",L8L1Z7,43.26060575,-79.86557365
Grocery_Centric,Grocer_Retail,NA,Giant Tiger,NA,"969 Upper Ottawa Street ,Hamilton,ON",L8T4V9,43.2113053,-79.8342367
Grocery_Centric,Grocer_Retail,NA,Goodness Me Natural Foods,NA,"176 Locke Street South,Hamilton,ON",L8P4A9,43.2557339,-79.8856556
Grocery_Centric,Grocer_Retail,NA,Greek Corner Store & Bakery,1,"633 King Street East,Hamilton,ON",L8N1E5,43.25236325,-79.8500783
Grocery_Centric,Grocer_Retail,NA,Grocers Ali Mman,NA,"1-1384 Main Street East,Hamilton,ON",L8K1C1,43.2406089,-79.8107088
Grocery_Centric,Grocer_Retail,NA,Hamilton Farm Market,15,"969 Upper Ottawa Street ,Hamilton,ON",L8T4V9,43.2113053,-79.8342367
Grocery_Centric,Grocer_Retail,NA,Hamilton Farmers' Market,NA,"35 York Blvd ,Hamilton,ON",L8R3K7,43.2589177,-79.8701446
Grocery_Centric,Grocer_Retail,NA,Hamilton Korean Food,NA,"16 Parkdale Avenue North,Hamilton,ON",L8H5W8,43.23680093,-79.79167946
Grocery_Centric,Grocer_Retail,NA,Hani Meat & Grocery,NA,"82 Queen Street North,Hamilton,ON",L8R2V4,43.2623058,-79.8773365
Grocery_Centric,Grocer_Retail,NA,Hickory Farms,NA,"999 Upper Wentworth Street ,Hamilton,ON",L9A4X5,43.218294,-79.8621942
Grocery_Centric,Grocer_Retail,NA,It's A Food Thing,NA,"49 King William Street ,Hamilton,ON",L8R1A2,43.2571613,-79.8669365
Grocery_Centric,Grocer_Retail,NA,Chris & Jenn's No Frills,NA,"675 Rymal Road East,Hamilton,ON",NA,43.19606705,-79.86240562
Grocery_Centric,Grocer_Retail,NA,Kenny & Cindy's No Frills,1,"930 Upper Paradise Road ,Hamilton,ON",L9B2N1,43.2183387,-79.9187095
Grocery_Centric,Grocer_Retail,NA,Korean Food Market,NA,"16 Parkdale Avenue North,Hamilton,ON",L8H5W8,43.23680093,-79.79167946
Grocery_Centric,Grocer_Retail,NA,Laly's Smoke Shop,9,"1005 Fennell Avenue East,Hamilton,ON",L8T1R1,43.2276639,-79.83710355
Grocery_Centric,Grocer_Retail,NA,Lococo's Fruits & Veggies,NA,"400 Nebo Road ,Hamilton,ON",L8W3P3,43.1884143,-79.8398369
Grocery_Centric,Grocer_Retail,NA,Longo's,NA,"1191 Wilson Street West,Hamilton,ON",L9G0E8,43.1971062,-80.0219765
Grocery_Centric,Grocer_Retail,NA,Lyn Linstead Market,1,"1000 Upper Gage Avenue ,Hamilton,ON",L8V4R5,43.2140024,-79.8452008
Grocery_Centric,Grocer_Retail,NA,M&M Food Market,NA,"2732 Barton Street East,Hamilton,ON",L8E4M6,43.2335269,-79.7462707
Grocery_Centric,Grocer_Retail,NA,Macy's Food Mart,NA,"511 Cannon Street East,Hamilton,ON",L8L2E6,43.2550403,-79.8437175
Grocery_Centric,Grocer_Retail,NA,Maplewood Grocery,NA,"150 Maplewood Ave Avenue ,Hamilton,ON",L8M1X4,43.24446117,-79.83467689
Grocery_Centric,Grocer_Retail,NA,Marci's Bakery,NA,"927 Barton Street East,Hamilton,ON",L8L3C4,43.2534487,-79.8237321
Grocery_Centric,Grocer_Retail,NA,Matias Supermercado,NA,"450 Wellington Street North,Hamilton,ON",L8L5B3,43.2674211,-79.8532288
Grocery_Centric,Grocer_Retail,NA,Mazza Lounge,NA,"1837 Main Street West,Hamilton,ON",L8S1H6,43.252321,-79.9392585
Grocery_Centric,Grocer_Retail,NA,Meat Depot,NA,"18 Thresher Drive ,Hamilton,ON",L9A4Z4,43.2187796,-79.8679596
Grocery_Centric,Grocer_Retail,NA,Medina Fine Foods,NA,"581 Concession Street ,Hamilton,ON",L8V1B2,43.2407966,-79.8507277
Grocery_Centric,Grocer_Retail,NA,Metro,NA,"1070 Stone Church Road East,Hamilton,ON",L8W2C7,43.1991633,-79.8408005
Grocery_Centric,Grocer_Retail,NA,Metro,NA,"1161 Barton Street East,Hamilton,ON",L8H2V4,43.2596157,-79.8478733
Grocery_Centric,Grocer_Retail,NA,Metro,NA,"1900 King Street East,Hamilton,ON",L8K1W1,43.2312697,-79.8064708
Grocery_Centric,Grocer_Retail,NA,Metro,NA,"967 Fennell Avenue East,Hamilton,ON",L8T1R1,43.22804331,-79.8385114
Grocery_Centric,Grocer_Retail,NA,Mountain Fine Foods,A,"301 Crockett Street ,Hamilton,ON",L8V1H5,43.23647555,-79.84174703
Grocery_Centric,Grocer_Retail,NA,Nations Fresh Food Market,455,"2 King Street West,Hamilton,ON",L8P1A1,43.2584366,-79.8727588
Grocery_Centric,Grocer_Retail,NA,Giorgio's No Frills,NA,"801 Mohawk Road West,Hamilton,ON",L9C6C2,43.2331452,-79.9222912
Grocery_Centric,Grocer_Retail,NA,Oceans Fresh Food Market,NA,"81 Elgin Street ,Hamilton,ON",L8L4X9,43.25962031,-79.8609168
Grocery_Centric,Grocer_Retail,NA,Pale Blue Dot,NA,"240 James Street North,Hamilton,ON",L8R2L3,43.2627204,-79.8662489
Grocery_Centric,Grocer_Retail,NA,Parsa Supermarket,NA,"10 Brucedale Avenue West,Hamilton,ON",L9C1C2,43.23969585,-79.87738845
Grocery_Centric,Grocer_Retail,NA,Rama Tropical Foods,NA,"346 James Street North,Hamilton,ON",L8L1H2,43.2649559,-79.8652773
Grocery_Centric,Grocer_Retail,NA,Rawlicious,NA,"1044 King Street West,Hamilton,ON",L8S1L5,43.26160515,-79.90691003
Grocery_Centric,Grocer_Retail,NA,Real Food Market & Kitchen,NA,"1008a King Street West,Hamilton,ON",L8S1L4,43.2663033,-79.9555592
Grocery_Centric,Grocer_Retail,NA,Sange's Sweets,NA,"7 Gage Avenue North,Hamilton,ON",L8L6Z5,43.24847513,-79.82864529
Grocery_Centric,Grocer_Retail,NA,Scolys Hometown Market,NA,"178 Nebo Road ,Hamilton,ON",L8W2E4,43.19326119,-79.83717989
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"1000 Golf Links Road ,Hamilton,ON",L9G3K9,43.2268997,-79.9417494
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"47 Wilson Street West,Hamilton,ON",L9G1N1,43.2176398,-79.9893884
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,131,"999 Upper Wentworth Street ,Hamilton,ON",L9A4X5,43.218294,-79.8621942
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,11,"210 Mohawk Road East,Hamilton,ON",L9A2H6,43.2261246,-79.871764
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"113 Herkimer Street ,Hamilton,ON",L8P2G8,43.2502737,-79.8789169
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"1183 Barton Street East,Hamilton,ON",L8H2V4,43.2596157,-79.8478733
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"1300 Garth Street ,Hamilton,ON",L9C4L7,43.2201955,-79.9067357
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"1341 Main Street West,Hamilton,ON",L8S1C6,43.2575644,-79.9193875
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"1411 Upper Sherman Avenue ,Hamilton,ON",L8W1C4,43.2027886,-79.85940847
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"1599 Upper James Street ,Hamilton,ON",L9B0H7,43.2026793,-79.8930319
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"181 Main Street West,Hamilton,ON",L8P4S1,43.2571054,-79.8774892
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"1900 King Street East,Hamilton,ON",L8K1W1,43.2312697,-79.8064708
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"232 Cannon Street East,Hamilton,ON",L8L0A9,43.2580075,-79.8568819
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"399 Greenhill Avenue ,Hamilton,ON",L8K6N5,43.2165691,-79.7964517
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"510 Concession Street ,Hamilton,ON",L9A1C4,43.241413,-79.8544484
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"620 King Street West,Hamilton,ON",L8P1C2,43.262314,-79.8871553
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"661 Upper James Street ,Hamilton,ON",L9C5R8,43.2360281,-79.8780289
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"75 Centennial Parkway North,Hamilton,ON",L8E2P2,43.2307222,-79.7654367
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"753 Main Street East,Hamilton,ON",L8M1L2,43.2477991,-79.8396504
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"801 Mohawk Road West,Hamilton,ON",L9C6C2,43.2331452,-79.9222912
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"902 Mohawk Road East,Hamilton,ON",L8T2R8,43.21599425,-79.83267886
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"963 Fennell Avenue East,Hamilton,ON",L8T1R1,43.22806639,-79.8385988
Grocery_Centric,Grocer_Retail,NA,Shoppers Drug Mart,NA,"991 King Street West,Hamilton,ON",L8S1K9,43.26232773,-79.90441419
Grocery_Centric,Grocer_Retail,NA,Sobeys Stone Church,NA,"1770 Stone Church Road East,Hamilton,ON",L8J 2V4,43.1927968,-79.8155304
Grocery_Centric,Grocer_Retail,NA,Sobeys Extra,NA,"977 Golf Links Road ,Hamilton,ON",L9K1K1,43.2272757,-79.9444493
Grocery_Centric,Grocer_Retail,NA,Starsky Fine Foods,NA,"685 Queenston Road ,Hamilton,ON",L8G1A1,43.2304859,-79.7727113
Grocery_Centric,Grocer_Retail,NA,Stinson Grocery Store,NA,"142 Stinson Street ,Hamilton,ON",L8N1S6,43.2481053,-79.8551826
Grocery_Centric,Grocer_Retail,NA,Sweet Paradise Bakery,NA,"630 Stone Church Road West,Hamilton,ON",L9B1A7,43.2182065,-79.9168352
Grocery_Centric,Grocer_Retail,NA,Tan Thanh Supermarket,NA,"115 Park Street North,Hamilton,ON",L8R2N2,43.2612251,-79.8708821
