"Care_Category","Care_Category_Specific","Care_Category_Speciality","Name","Unit","F_Address","Postal_Code","LONGITUDE","LATITUDE","lat","long"
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","113 Herkimer Street ,Hamilton,ON","L8P2G8",NA,NA,"43.2502737",-79.8789169
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","1183 Barton Street East,Hamilton,ON","L8H2V4",NA,NA,"43.2596157",-79.8478733
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","1300 Garth Street ,Hamilton,ON","L9C4L7",NA,NA,"43.2201955",-79.9067357
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","1341 Main Street West,Hamilton,ON","L8S1C6",NA,NA,"43.2575644",-79.9193875
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","1411 Upper Sherman Avenue ,Hamilton,ON","L8W1C4",NA,NA,"43.2027886",-79.85940847
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","1599 Upper James Street ,Hamilton,ON","L9B0H7",NA,NA,"43.2026793",-79.8930319
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","181 Main Street West,Hamilton,ON","L8P4S1",NA,NA,"43.2571054",-79.8774892
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","1900 King Street East,Hamilton,ON","L8K1W1",NA,NA,"43.2312697",-79.8064708
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","232 Cannon Street East,Hamilton,ON","L8L0A9",NA,NA,"43.2580075",-79.8568819
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","399 Greenhill Avenue ,Hamilton,ON","L8K6N5",NA,NA,"43.2165691",-79.7964517
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","510 Concession Street ,Hamilton,ON","L9A1C4",NA,NA,"43.241413",-79.8544484
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","620 King Street West,Hamilton,ON","L8P1C2",NA,NA,"43.262314",-79.8871553
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","661 Upper James Street ,Hamilton,ON","L9C5R8",NA,NA,"43.2360281",-79.8780289
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","75 Centennial Parkway North,Hamilton,ON","L8E2P2",NA,NA,"43.2307222",-79.7654367
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","753 Main Street East,Hamilton,ON","L8M1L2",NA,NA,"43.2477991",-79.8396504
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","801 Mohawk Road West,Hamilton,ON","L9C6C2",NA,NA,"43.2331452",-79.9222912
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","902 Mohawk Road East,Hamilton,ON","L8T2R8",NA,NA,"43.21599425",-79.83267886
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","963 Fennell Avenue East,Hamilton,ON","L8T1R1",NA,NA,"43.22806639",-79.8385988
"Grocery_Centric","Grocer_Retail",NA,"Shoppers Drug Mart","","991 King Street West,Hamilton,ON","L8S1K9",NA,NA,"43.26232773",-79.90441419
"Grocery_Centric","Grocer_Retail",NA,"Sobeys Stone Church","","1770 Stone Church Road East,Hamilton,ON","L8J 2V4",NA,NA,"43.1927968",-79.8155304
"Grocery_Centric","Grocer_Retail",NA,"Sobeys Extra","","977 Golf Links Road ,Hamilton,ON","L9K1K1",NA,NA,"43.2272757",-79.9444493
"Grocery_Centric","Grocer_Retail",NA,"Starsky Fine Foods","","685 Queenston Road ,Hamilton,ON","L8G1A1",NA,NA,"43.2304859",-79.7727113
"Grocery_Centric","Grocer_Retail",NA,"Stinson Grocery Store","","142 Stinson Street ,Hamilton,ON","L8N1S6",NA,NA,"43.2481053",-79.8551826
"Grocery_Centric","Grocer_Retail",NA,"Sweet Paradise Bakery","","630 Stone Church Road West,Hamilton,ON","L9B1A7",NA,NA,"43.2182065",-79.9168352
"Grocery_Centric","Grocer_Retail",NA,"Tan Thanh Supermarket","","115 Park Street North,Hamilton,ON","L8R2N2",NA,NA,"43.2612251",-79.8708821
"Grocery_Centric","Grocer_Retail",NA,"Tolton Food Place","","125 Tolton Avenue ,Hamilton,ON","L8H5N9",NA,NA,"43.2412769",-79.7964764
"Grocery_Centric","Grocer_Retail",NA,"Tony's No Frills","","770 Upper James Street ,Hamilton,ON","L9C3A2",NA,NA,"43.2289986",-79.8817699
"Grocery_Centric","Grocer_Retail",NA,"Upper Wellington African Food","","615 Upper Wellington Street ,Hamilton,ON","L9A3P8",NA,NA,"43.23723904",-79.86708996
"Grocery_Centric","Grocer_Retail",NA,"Uttam Foods & Spices Inc","","2493 Barton Street East,Hamilton,ON","L8E2X1",NA,NA,"43.23650348",-79.75846196
"Grocery_Centric","Grocer_Retail",NA,"Walmart Supercentre","","1051 Garner Road West,Hamilton,ON","L9G3K9",NA,NA,"43.1968928",-80.012318
"Grocery_Centric","Grocer_Retail",NA,"Walmart Supercentre","","1115 Barton Street East,Hamilton,ON","L8H2V2",NA,NA,"43.2522681",-79.81454795
"Grocery_Centric","Grocer_Retail",NA,"Walmart Supercentre","","510 Centennial Parkway North,Hamilton,ON","L8E0G2",NA,NA,"43.2300824",-79.7634781
"Grocery_Centric","Grocer_Retail",NA,"Walmart Supercentre","","675 Upper James Street ,Hamilton,ON","L9C2Z5",NA,NA,"43.2346901",-79.8788435
"Grocery_Centric","Grocer_Retail",NA,"Webb's Better Food","","140 Caroline Street South,Hamilton,ON","L8P3K8",NA,NA,"43.2545355",-79.8775763
"Grocery_Centric","Grocer_Retail",NA,"Welcone Mart","","890 Barton Street East,Hamilton,ON","L8L3B9",NA,NA,"43.2536981",-79.8259904
"Grocery_Centric","Grocer_Retail",NA,"Wholesale Club","","2255 Barton Street East,Hamilton,ON","L8H7T4",NA,NA,"43.2403904",-79.7715681
"Grocery_Centric","Grocer_Retail",NA,"Yasmeen Food Mart","","525 Mohawk Road East,Hamilton,ON","L8V2J5",NA,NA,"43.2214235",-79.8516933
"Grocery_Centric","Grocer_Retail",NA,"Zam Zam Food Mart","1","10 Cannon Street East,Hamilton,ON","L8L1Z5",NA,NA,"43.2605367",-79.866902
"Grocery_Centric","Grocer_Retail",NA,"Zarky's Fine Foods","","558 Concession Street ,Hamilton,ON","L8V1A9",NA,NA,"43.24089954",-79.85233284
"Grocery_Centric","Grocer_Retail",NA,"Zarky's Fine Foods LTD","","264 Dundurn Street South,Hamilton,ON","L8P4K9",NA,NA,"43.2539479",-79.8917065
"Grocery_Centric","Grocer_Retail",NA,"Zarkys Fine Foods","","20 Hempstead Drive ,Hamilton,ON","L8W2E7",NA,NA,"43.19464222",-79.83956849
"Grocery_Centric","Grocer_Retail",NA,"Golden Mill Bakery","","1275 Rymal Road East,Hamilton,ON","L8W3N1",NA,NA,"43.18839149",-79.83506936
"Grocery_Centric","Grocer_Retail",NA,"Greek Corner Store & Bakery","1","633 King Street East,Hamilton,ON","L8N1E5",NA,NA,"43.25236325",-79.8500783
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Upper Wentworth Convenience","77","1216 Upper Wentworth Street ,Hamilton,ON","L9A4W2",NA,NA,"43.210053",-79.8677882
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Wellington Variety","105","125 Wellington Street North,Hamilton,ON","L8R3J4",NA,NA,"43.25694975",-79.85822787
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Uno Stop Convenience","77","1447 Upper Ottawa Street ,Hamilton,ON","L8W3J6",NA,NA,"43.196241",-79.8415418
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Your Choice Variety","","11 Hatton Drive ,Hamilton,ON","L9G2H5",NA,NA,"43.20661084",-79.98336061
"Grocery_Centric","Grocer_ConvenienceStore",NA,"12208679 Canada Inc O","","108 Cumberland Avenue ,Hamilton,ON","L8M1Z3",NA,NA,"43.2448809",-79.8470441
"Grocery_Centric","Grocer_ConvenienceStore",NA,"1246333 Ontario Inc","","264 Kenilworth Avenue North,Hamilton,ON","",NA,NA,"43.2483324",-79.8063518
"Grocery_Centric","Grocer_ConvenienceStore",NA,"2206420 Ontario Inc","","163 James Street South,Hamilton,ON","L8P3A3",NA,NA,"43.2519027",-79.8709985
"Grocery_Centric","Grocer_ConvenienceStore",NA,"2454915 Ontario Inc","","82 Wellington Street North,Hamilton,ON","L8R1N1",NA,NA,"43.25584097",-79.85811036
"Grocery_Centric","Grocer_ConvenienceStore",NA,"4 Seasons Convenience","2","990 Upper Wentworth Street ,Hamilton,ON","L9A5E9",NA,NA,"43.21752797",-79.86465061
"Grocery_Centric","Grocer_ConvenienceStore",NA,"7-Eleven","","415 Melvin Avenue ,Hamilton,ON","L8H2L4",NA,NA,"43.2412956",-79.779279
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Daisy Mart","104","181 Main Street West,Hamilton,ON","L8P4S1",NA,NA,"43.2571054",-79.8774892
"Grocery_Centric","Grocer_ConvenienceStore",NA,"7-Eleven","","622 Upper Street ,Hamilton,ON","L9A3R1",NA,NA,"43.2369713",-79.86789068
"Grocery_Centric","Grocer_ConvenienceStore",NA,"A Z Mini Mart","","1141 Main Street East,Hamilton,ON","L8M1P2",NA,NA,"43.2432475",-79.82205968
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Ace Food Market Inc","","483 King Street East,Hamilton,ON","L8N1C7",NA,NA,"43.2528851",-79.8544767
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Alif Newsgroup","452","2 King Street West,Hamilton,ON","L8P1A1",NA,NA,"43.2584366",-79.8727588
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Almanar Food Market","","388 Concession Street ,Hamilton,ON","L9A1B7",NA,NA,"43.2426537",-79.8593921
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Any Time Convenience","1","659 Upper James Street ,Hamilton,ON","L9C2Y9",NA,NA,"43.23670805",-79.87768145
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Anytime Convenience","","878 King Street West,Hamilton,ON","L8S4S6",NA,NA,"43.2633417",-79.9009843
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Anytime Food Mart","","180 Queen Street South,Hamilton,ON","L8P3S7",NA,NA,"43.2488332",-79.8830139
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Avondale Food Stores","","12 Garner Road East,Hamilton,ON","L9G2J8",NA,NA,"43.20169133",-79.9817229
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Avondale Food Stores","","38 Wilson Street West,Hamilton,ON","L9G1N2",NA,NA,"43.21661801",-79.98882449
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Avondale Food Stores","","1120 Upper Sherman Avenue ,Hamilton,ON","L8W3W1",NA,NA,"43.21191623",-79.8562662
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Avondale Food Stores","","205 Quigley Road ,Hamilton,ON","L8K5M8",NA,NA,"43.2162076",-79.7843935
"Grocery_Centric","Grocer_ConvenienceStore",NA,"City Mart Inc","","23 King Street East,Hamilton,ON","L8N1A1",NA,NA,"43.2566245",-79.8681915
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Avondale Food Stores","","2327 King Street East,Hamilton,ON","L8K1X6",NA,NA,"43.2293263",-79.7952381
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Avondale Food Stores","","2732 Barton Street East,Hamilton,ON","L8E4M6",NA,NA,"43.2335269",-79.7462707
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Avondale Food Stores","44","399 Greenhill Avenue ,Hamilton,ON","L8K6N5",NA,NA,"43.2165691",-79.7964517
"Grocery_Centric","Grocer_ConvenienceStore",NA,"B B Variety Store","","538 Upper James Street ,Hamilton,ON","L9C2Y2",NA,NA,"43.2415374",-79.8763258
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Beach Convenience","","92 Stapleton Avenue ,Hamilton,ON","L8H3N6",NA,NA,"43.2557699",-79.8044827
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Beavers Convenience","","21 Panabaker Drive ,Hamilton,ON","L9GL9G",NA,NA,"43.1997278",-79.9956139
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Becker's","","564 Barton Street East,Hamilton,ON","L8L2Z3",NA,NA,"43.2578045",-79.8415897
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bear","","82a Wellington Street North,Hamilton,ON","L8R1N1",NA,NA,"43.2582707",-79.8572927
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bear Food Mart","","1003 Mohawk Road West,Hamilton,ON","L9C7P5",NA,NA,"43.2332535",-79.9297477
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bear Food Mart","","1393 Upper Gage Avenue ,Hamilton,ON","L8W1E6",NA,NA,"43.2012574",-79.8502904
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bear Food Mart","","310 Limeridge Road West,Hamilton,ON","L9C2V2",NA,NA,"43.2239154",-79.8992522
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bear Food Mart","","580 Fennell Avenue East,Hamilton,ON","L8V1T1",NA,NA,"43.2319441",-79.855723
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bear Food Mart","","744 Concession Street ,Hamilton,ON","L8V1C1",NA,NA,"43.2404062",-79.8496106
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bear Food Mart","","838 King Street East,Hamilton,ON","L8M1B4",NA,NA,"43.251236",-79.8413693
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bear Foodmart","","1150 King Street East,Hamilton,ON","L8M1E8",NA,NA,"43.2479976",-79.8289014
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bear Foodmart Inc Head Ofc","","11 Honeysuckle Crescent ,Hamilton,ON","L9K1A9",NA,NA,"43.2344608",-79.93295215
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bear Variety","B","45 Kenilworth Avenue North,Hamilton,ON","L8H4R4",NA,NA,"43.2420286",-79.8094447
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience","","1528 Barton Street East,Hamilton,ON","L8H2X4",NA,NA,"43.2470823",-79.7980499
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","412 Wilson Street East,Hamilton,ON","L9G2C3",NA,NA,"43.22894725",-79.97499675
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","1","270 King Street West,Hamilton,ON","L8P1A9",NA,NA,"43.2591195",-79.87710096
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","1014 Barton Street East,Hamilton,ON","L8L3E1",NA,NA,"43.2521298",-79.8194094
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","1016 King Street West,Hamilton,ON","L8S1L4",NA,NA,"43.26209513",-79.9057212
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","155 Hunter Street West,Hamilton,ON","L8P1R3",NA,NA,"43.255059",-79.87740202
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","1557 Main Street East,Hamilton,ON","L8K1E5",NA,NA,"43.2388451",-79.8028176
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","17 King Street East,Hamilton,ON","L8N1A1",NA,NA,"43.25670485",-79.8683747
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","180 Kenilworth Avenue North,Hamilton,ON","L8H4S1",NA,NA,"43.2458376",-79.8074256
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","1B","66 Mall Road ,Hamilton,ON","L8V5B9",NA,NA,"43.2211704",-79.8608208
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","212 John Street South,Hamilton,ON","L8N2C8",NA,NA,"43.2505344",-79.8690223
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","215 King Street West,Hamilton,ON","L8P1A7",NA,NA,"43.2583845",-79.8760946
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","22","810 Main Street East,Hamilton,ON","L8M1L6",NA,NA,"43.2468349",-79.8372779
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","350 King Street East  ,Hamilton,ON","",NA,NA,"43.2535432",-79.85892098
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","4","558 Upper Gage Avenue ,Hamilton,ON","L8V4J6",NA,NA,"43.2286747",-79.8389177
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","440 Cannon Street East,Hamilton,ON","L8L2C8",NA,NA,"43.2557511",-79.8476201
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","447 Concession Street ,Hamilton,ON","L9A1C1",NA,NA,"43.24207717",-79.85602215
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","483 King Street East,Hamilton,ON","L8N1C7",NA,NA,"43.2528851",-79.8544767
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","535 Upper Wellington Street ,Hamilton,ON","L9A3P7",NA,NA,"43.2393795",-79.8661721
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","55 Parkdale Avenue North,Hamilton,ON","L8H5W7",NA,NA,"43.2378555",-79.7916048
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","561 Queenston Road ,Hamilton,ON","L8K1J7",NA,NA,"43.230987",-79.7773916
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","784 Concession Street ,Hamilton,ON","L8V1C9",NA,NA,"43.2384265",-79.8424664
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","800 Barton Street East,Hamilton,ON","L8L3B3",NA,NA,"43.2549529",-79.830589
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","856 Lawrence Road ,Hamilton,ON","L8K2A2",NA,NA,"43.2290238",-79.8036879
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","","862 Mohawk Road East,Hamilton,ON","L8T2R5",NA,NA,"43.21668928",-79.83376659
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Glow Groceteria","","177 Glow Avenue ,Hamilton,ON","L8H3W4",NA,NA,"43.25389331",-79.77775464
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bee Convenience & Foodmart","9","25 Redmond Drive ,Hamilton,ON","L8W3K7",NA,NA,"43.2059863",-79.8649637
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bonus","","653 Barton Street East,Hamilton,ON","L8L3A3",NA,NA,"43.256921",-79.8373051
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bonus Convenience Store","","601 Upper James Street ,Hamilton,ON","L9C2Y7",NA,NA,"43.2395943",-79.8767524
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Bonus Group","","78 Queenston Road ,Hamilton,ON","L8K6R6",NA,NA,"43.2364067",-79.8003391
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Big Fortune","","1291 Main Street East,Hamilton,ON","L8K1B3",NA,NA,"43.24148844",-79.81445214
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Bug Bee Convenience","A","1466 Main Street East,Hamilton,ON","",NA,NA,"43.23975178",-79.80771094
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Busy Bee Convenience","","478 Upper Wellington Street ,Hamilton,ON","L9A3P4",NA,NA,"43.2413",-79.8657263
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Busy Bee Food Mart","","1146 Barton Street East,Hamilton,ON","L8H2V1",NA,NA,"43.2507493",-79.8136113
"Grocery_Centric","Grocer_ConvenienceStore",NA,"C & C Variety","22","96 Main Street East,Hamilton,ON","L8N1G3",NA,NA,"43.2541689",-79.86607072
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Centennial Big Bear","5","160 Centennial Parkway North,Hamilton,ON","L8E1H9",NA,NA,"43.2340857",-79.7615001
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Charline Variety Store","","142 Charlton Avenue West,Hamilton,ON","L8P2C7",NA,NA,"43.2515375",-79.8789169
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Chen F","","33 Argyle Avenue ,Hamilton,ON","L8H2S5",NA,NA,"43.25042719",-79.81480952
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Circle K","","1136 Golf Links Road ,Hamilton,ON","L9K1J8",NA,NA,"43.2281687",-79.9371888
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Circle K","","33 Wilson Street West,Hamilton,ON","L9G1N1",NA,NA,"43.2171438",-79.9888821
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Circle K","","1070 Stone Church Road East,Hamilton,ON","L8W3K8",NA,NA,"43.1991633",-79.8408005
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Circle K","","1110 Fennell Avenue East,Hamilton,ON","L8T1R8",NA,NA,"43.22537975",-79.83012379
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Circle K","","1300 Garth Street ,Hamilton,ON","L9C4L7",NA,NA,"43.2201955",-79.9067357
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Circle K","","1445 Main Street West,Hamilton,ON","L8S1C8",NA,NA,"43.2575544",-79.9232086
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Circle K","","1460 King Street East,Hamilton,ON","L8K1S7",NA,NA,"43.2387822",-79.8210127
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Circle K","","1660 Upper James Street ,Hamilton,ON","L9B1K5",NA,NA,"43.2012849",-79.8941941
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Circle K","","2471 Barton Street East,Hamilton,ON","L8E2X1",NA,NA,"43.2369199",-79.7601948
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Circle K","","528 Mohawk Road East,Hamilton,ON","L8V2J6",NA,NA,"43.2211721",-79.8517995
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Circle K","","648 King Street West,Hamilton,ON","L8P1C5",NA,NA,"43.2626993",-79.8884323
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Circle K","","801 Mohawk Road West,Hamilton,ON","L9C6C2",NA,NA,"43.2331452",-79.9222912
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Circle K","","917 Upper James Street ,Hamilton,ON","L9C3A3",NA,NA,"43.22555295",-79.88253664
"Grocery_Centric","Grocer_ConvenienceStore",NA,"City Convenience","","380 Crockett Street ,Hamilton,ON","L8V1H9",NA,NA,"43.2357381",-79.8399922
"Grocery_Centric","Grocer_ConvenienceStore",NA,"City Mart Inc","","23 King Street East,Hamilton,ON","L8N1A1",NA,NA,"43.2566245",-79.8681915
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Computer Convenience Plus","","225 Kenilworth Avenue North,Hamilton,ON","L8H4S3",NA,NA,"43.24702584",-79.80728979
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Corktown General Store","1","150 Charlton Avenue East,Hamilton,ON","L8N3X3",NA,NA,"43.248149",-79.86689789
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Crazy Bills","","580 Upper Ottawa Street ,Hamilton,ON","L8T3T2",NA,NA,"43.2257997",-79.829594
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Cwnberland Market","","108 Cumberland Avenue ,Hamilton,ON","L8M1Z3",NA,NA,"43.2448809",-79.8470441
"Grocery_Centric","Grocer_ConvenienceStore",NA,"D & J Convenience Store","","182 Ottawa Street North,Hamilton,ON","L8H3Z5",NA,NA,"43.2477183",-79.8174518
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Dad's Variety Store","","40 Depew Street ,Hamilton,ON","L8L7H8",NA,NA,"43.2581246",-79.8187302
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Daisy Mart","104","181 Main Street West,Hamilton,ON","L8P4S1",NA,NA,"43.2571054",-79.8774892
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Danny's Convenience","","1654 Wilson Street West,Hamilton,ON","L9G3K9",NA,NA,"43.1914049",-80.0406849
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Dc's Variety & Subs","","540 Wentworth Street North,Hamilton,ON","L8L5X3",NA,NA,"43.2681195",-79.8419353
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Dollar Plus Convenience","","1120 Main Street West,Hamilton,ON","L8S1C1",NA,NA,"43.2598507",-79.8984672
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Dollar Tree","","1110 Wilson Street West,Hamilton,ON","L9G3K9",NA,NA,"43.1989382",-80.01692995
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Dollar Tree","102","640 Queenston Road ,Hamilton,ON","L8K1K2",NA,NA,"43.2299324",-79.7741619
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Dollar Tree","","1070 Stone Church Road East,Hamilton,ON","L8W3K8",NA,NA,"43.1991633",-79.8408005
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Dollar Tree","B","502 Centennial Parkway North,Hamilton,ON","L8E0G2",NA,NA,"43.2300824",-79.7634781
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Durand Milk","","12 Robinson Street ,Hamilton,ON","L8P1Y5",NA,NA,"43.2510609",-79.8723945
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Easy In & Out Convenience","","475 Main Street West,Hamilton,ON","L8P1K8",NA,NA,"43.2596097",-79.88953971
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Esso","","1816 Rymal Road East,Hamilton,ON","L8EL8E",NA,NA,"43.2026859",-79.8939696
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Ever Convenience","","675 Barton Street East,Hamilton,ON","L8L3A5",NA,NA,"43.2565409",-79.8358635
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Everything Convenience-Food","","1022 Barton Street East,Hamilton,ON","L8L3E4",NA,NA,"43.25202293",-79.81899746
"Grocery_Centric","Grocer_ConvenienceStore",NA,"EZ Mart","","1565 Barton Street East,Hamilton,ON","L8H2Y3",NA,NA,"43.2466815",-79.7953142
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Farooq Convenience Store-Food","","4 Newton Avenue ,Hamilton,ON","L8S1V7",NA,NA,"43.2744326",-79.9886009
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Fas Gas Plus","","475 Main Street West,Hamilton,ON","L8P1K8",NA,NA,"43.2596097",-79.88953971
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Fennell Convenience","6","1119 Fennell Avenue East,Hamilton,ON","L8T1S2",NA,NA,"43.2254158",-79.8281298
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Flamborough General Store","","947 Centre Road ,Hamilton,ON","L8N2Z7",NA,NA,"43.3599761",-79.9348908
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Gas Rite Variety","","1294 Hiway 6 N  ,Hamilton,ON","L8N2Z7",NA,NA,"43.36521467",-79.9894342
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Get N Go","","597 Barton Street East,Hamilton,ON","L8L2Z6",NA,NA,"43.2576382",-79.8399533
"Grocery_Centric","Grocer_ConvenienceStore",NA,"Golf Link's Esso","","1136 Golf Links Road ,Hamilton,ON","L9K1J8",NA,NA,"43.2281687",-79.9371888
